Couppe_2015;1.0;0.0
Couppe_2015;0.999999912866;-0.002942949466475589
Couppe_2015;1.0;0.0
Couppe_2015;1.00511084052;199.99705700899813
Couppe_2015;1.0;0.0
Couppe_2015;1.00919731914;399.9970570197573
Couppe_2015;1.0;0.0
Couppe_2015;1.01269239947;599.9971447201211
Couppe_2015;1.0;0.0
Couppe_2015;1.01578993264;800.0000408619758
Couppe_2015;1.0;0.0
Couppe_2015;1.01859648136;999.9970570506198
Couppe_2015;1.0;0.0
Couppe_2015;1.02117833759;1199.9970576395456
Couppe_2015;1.0;0.0
Couppe_2015;1.02357983646;1399.997060499804
Couppe_2015;1.0;0.0
Couppe_2015;1.02583245776;1599.9970684135067
Couppe_2015;1.0;0.0
Couppe_2015;1.02795948861;1799.9970833760462
Couppe_2015;1.0;0.0
Couppe_2015;1.02997872866;1999.9971048739728
Thorpe_2012;1.0;0.0
Thorpe_2012;1.0;5.551115123125783e-17
Thorpe_2012;1.0;0.0
Thorpe_2012;1.0;5.551115123125783e-17
Thorpe_2012;1.0;0.0
Thorpe_2012;1.0;5.551115123125783e-17
Thorpe_2012;1.0;0.0
Thorpe_2012;1.0;0.0
Thorpe_2012;1.01378361786;199.9994354924437
Thorpe_2012;1.0;0.0
Thorpe_2012;1.01988259641;399.9986912926175
Thorpe_2012;1.0;0.0
Thorpe_2012;1.02451947924;599.9978715218152
Thorpe_2012;1.0;0.0
Thorpe_2012;1.02839848649;799.9969931716525
Thorpe_2012;1.0;0.0
Thorpe_2012;1.03179315218;999.9960660029117
Thorpe_2012;1.0;0.0
Thorpe_2012;1.03484397977;1200.000000002662
Thorpe_2012;1.0;0.0
Thorpe_2012;1.03763429536;1400.0000000033235
Thorpe_2012;1.0;0.0
Thorpe_2012;1.04021855035;1600.000000004051
Thorpe_2012;1.0;0.0
Thorpe_2012;1.04263452323;1800.000000004802
Thorpe_2012;1.0;0.0
Thorpe_2012;1.04490971766;2000.000000005631
Vergari_2011;1.0;0.0
Vergari_2011;1.0;5.551115123125783e-17
Vergari_2011;1.0;0.0
Vergari_2011;1.00261619967;200.00009655219483
Vergari_2011;1.0;0.0
Vergari_2011;1.0050911439;400.0009407902851
Vergari_2011;1.0;0.0
Vergari_2011;1.00744403552;600.0028717710992
Vergari_2011;1.0;0.0
Vergari_2011;1.00969009533;800.005370026493
Vergari_2011;1.0;0.0
Vergari_2011;1.01184155192;1000.0000000028095
Vergari_2011;1.0;0.0
Vergari_2011;1.01390868017;1200.0000000033053
Vergari_2011;1.0;0.0
Vergari_2011;1.01589994548;1400.007503536316
Vergari_2011;1.0;0.0
Vergari_2011;1.01782230775;1600.0046101251428
Vergari_2011;1.0;0.0
Vergari_2011;1.01968194641;1799.9998610041782
Vergari_2011;1.0;0.0
Vergari_2011;1.02148411432;1999.9936324939972
Csapo_2010;1.02013312953;200.00000000382863
Csapo_2010;1.0;0.0
Csapo_2010;1.02825046982;400.0000000073515
Csapo_2010;1.0;0.0
Csapo_2010;1.03439469489;600.0000000106107
Csapo_2010;1.0;0.0
Csapo_2010;1.03951949442;800.0000000136243
Csapo_2010;1.0;0.0
Csapo_2010;1.04399396797;1000.0000000164243
Csapo_2010;1.0;0.0
Csapo_2010;1.0480072654;1200.000000019029
Csapo_2010;1.0;0.0
Csapo_2010;1.05167166592;1400.0000000214384
Csapo_2010;1.0;0.0
Csapo_2010;1.05167166592;1400.000000127768
Csapo_2010;1.0;0.0
Csapo_2010;1.05506027182;1600.000000146579
Csapo_2010;1.0;0.0
Csapo_2010;1.05822382338;1800.0000001651465
Csapo_2010;1.0;0.0
Csapo_2010;1.06119923799;2000.0000001834223
Csapo_2010;1.0;0.0
